Project_ID,Project_Name,Project_Type,Scope_Complexity,Estimated_Cost_USD,Resource_Allocation_Score,Risk_Assessment_Score,Environmental_Impact_Score,Historical_Cost_Deviation_%,Stakeholder_Priority_Score,Time_Estimate_Days,Feasibility_Label,Scope_Complexity_Numeric,Unnamed: 13,Unnamed: 14,Engineered_Area,Site_Prep_Planned_Cost,Site_Prep_Planned_Days,Site_Prep_Stage_Risk,Foundations_Planned_Cost,Foundations_Planned_Days,Foundations_Stage_Risk,Structure_Planned_Cost,Structure_Planned_Days,Structure_Stage_Risk,Systems_Planned_Cost,Systems_Planned_Days,Systems_Stage_Risk,Finishing_Planned_Cost,Finishing_Planned_Days,Finishing_Stage_Risk
P0121,Urban Flyover,Power Plant,Low,1996107,73,74,73,8.93,0.59,378,Feasible,1,,,321.54,145190.51,51,60.42,299980.94,69,80.29,348408.41,73,48.08,939920.23,133,100.0,262606.92,52,78.29
P0122,Dam Reinforcement,Road,Low,4521441,70,76,88,6.54,0.8,479,Not Feasible,1,,,8817.03,1135146.88,173,100.0,705408.96,88,100.0,1140870.31,106,69.43,540273.14,62,39.91,999741.71,51,36.26
P0123,Dam Reinforcement,Bridge,Low,5545583,88,92,78,6.72,0.86,124,Feasible,1,,,957.61,480994.37,11,74.3,983022.48,31,100.0,2715951.81,50,100.0,697758.89,17,69.33,667855.45,14,29.24
P0124,Highway Expansion,Bridge,High,2870230,90,84,55,0.05,0.66,147,Feasible,3,,,516.13,236013.55,8,65.75,660321.64,45,100.0,1208467.69,49,100.0,347059.94,24,60.23,418367.18,21,29.43
P0125,Dam Reinforcement,Bridge,Medium,4747389,88,48,22,9.85,0.77,373,Not Feasible,2,,,767.6,303710.9,42,32.99,1187859.92,90,83.15,1935220.38,150,72.03,671060.28,45,33.35,649537.53,45,18.47
P0126,Highway Expansion,Power Plant,Medium,5142807,62,64,77,8.78,0.85,483,Feasible,2,,,709.94,390623.26,62,52.42,521549.67,85,69.38,920515.49,80,39.57,2833694.91,181,86.84,476423.66,75,71.8
P0127,Industrial Complex,Bridge,High,5683874,60,82,74,8.95,0.71,581,Feasible,3,,,916.23,328698.7,34,62.37,939986.64,141,100.0,2815145.34,260,100.0,687338.75,74,53.42,912704.57,72,33.15
P0128,Highway Expansion,Water Infra,High,4602279,95,55,76,6.59,0.93,350,Not Feasible,3,,,1810.75,581282.6,71,65.19,787266.72,72,73.62,1864905.0,110,28.09,932775.51,59,50.46,436049.17,39,57.63
P0129,Urban Flyover,Building,Medium,6515989,68,43,36,3.45,0.89,514,Borderline,2,,,2794.47,413266.91,33,40.03,1076380.79,75,71.64,1558943.54,127,27.05,2312562.9,122,50.86,1154834.86,157,25.41
P0130,Urban Flyover,Water Infra,High,3121690,60,74,58,8.94,0.53,575,Borderline,3,,,1685.39,482706.48,86,90.65,552937.26,129,100.0,1285829.08,191,40.42,553888.93,88,59.2,246328.24,82,78.3
P0131,Highway Expansion,Power Plant,Low,3991650,62,73,87,2.92,0.81,476,Borderline,1,,,514.09,280915.64,66,60.61,480285.25,82,74.85,678126.66,84,50.19,2145480.15,179,92.72,406842.31,65,86.63
P0132,Industrial Complex,Power Plant,Medium,1491234,95,94,74,5.63,0.62,319,Borderline,2,,,218.23,131153.89,36,75.82,203877.23,52,100.0,265900.17,52,63.01,728599.34,124,100.0,161703.37,55,100.0
P0133,Industrial Complex,Bridge,High,2948260,94,80,64,1.0,0.78,451,Feasible,3,,,455.68,244525.22,35,65.24,544859.56,129,100.0,1376088.59,176,100.0,358028.7,58,58.92,424757.92,53,31.46
P0134,Urban Flyover,Road,Medium,5333486,50,72,95,9.22,0.98,390,Feasible,2,,,10694.41,1222997.15,143,100.0,982623.92,69,91.65,1421257.78,91,65.19,648707.81,37,46.97,1057899.34,49,38.14
P0135,Industrial Complex,Water Infra,High,2521101,89,52,20,1.41,0.94,458,Feasible,3,,,1247.43,395120.05,85,62.97,465569.45,95,70.62,949365.89,144,35.81,558435.05,71,45.51,152610.56,63,45.09
P0136,Dam Reinforcement,Power Plant,Medium,6401218,93,85,40,2.25,0.7,423,Not Feasible,2,,,715.43,525412.06,49,68.0,857602.73,84,96.17,932714.67,73,54.58,3361586.56,153,100.0,723901.98,64,96.93
P0137,Smart Solar Grid,Building,Medium,5378368,68,48,40,5.58,0.65,502,Feasible,2,,,1879.25,298216.23,52,39.87,666014.96,59,81.81,1522499.64,88,42.58,1894757.86,140,49.62,996879.31,162,26.11
P0138,Dam Reinforcement,Power Plant,Medium,5408324,61,84,71,7.64,0.62,165,Feasible,2,,,668.32,409000.04,25,72.85,593937.46,31,87.2,838678.41,27,54.23,2946458.12,51,100.0,620249.96,31,98.68
P0139,Urban Flyover,Water Infra,Low,4136729,57,89,62,6.19,0.77,147,Not Feasible,1,,,1998.92,572292.26,24,100.0,716068.48,32,100.0,1518189.84,46,56.25,932458.05,26,80.35,397720.37,19,87.65
P0140,Industrial Complex,Building,Low,1897421,57,88,71,2.32,0.56,126,Not Feasible,1,,,656.82,105087.53,8,69.96,265415.62,14,100.0,590111.7,28,71.82,540295.87,31,95.92,396510.28,45,47.83
P0141,Highway Expansion,Building,Medium,6888794,94,62,86,0.01,0.77,351,Feasible,2,,,3018.25,487615.3,19,60.22,1163543.7,42,100.0,2002712.79,90,38.58,1861775.94,105,64.68,1373146.26,95,38.67
P0142,Smart Solar Grid,Bridge,High,6362056,61,48,63,7.57,0.5,318,Feasible,3,,,1160.59,485279.28,24,31.78,1207845.8,79,80.62,2979062.23,121,77.02,772421.96,47,27.97,917446.73,46,22.61
P0143,Highway Expansion,Road,Low,1122409,97,57,51,9.85,0.66,213,Feasible,1,,,1944.69,277182.46,76,95.44,192105.38,34,75.7,280860.28,49,45.47,129839.88,25,35.38,242421.0,29,33.01
P0144,Urban Flyover,Building,High,3016716,82,81,29,8.1,0.61,201,Feasible,3,,,1444.32,114902.8,13,67.02,480211.02,24,100.0,830720.72,44,58.32,883638.25,60,94.87,707243.21,60,51.15
P0145,Industrial Complex,Bridge,Medium,3350770,94,78,83,4.6,0.99,207,Feasible,2,,,560.32,216675.98,19,60.6,607410.24,50,100.0,1492644.95,75,100.0,578140.31,31,50.01,455898.52,32,35.26
P0146,Highway Expansion,Road,High,1769598,75,66,98,9.04,0.86,509,Not Feasible,3,,,3033.33,358814.26,181,100.0,342176.43,77,82.02,450459.17,117,60.23,199925.69,62,39.34,418222.45,72,39.94
P0147,Highway Expansion,Bridge,Low,6292895,88,55,88,4.1,0.67,305,Not Feasible,1,,,1078.3,397082.91,20,42.78,1585698.9,88,94.99,2635370.35,121,83.77,987081.08,43,35.45,687661.76,34,18.01
P0148,Smart Solar Grid,Power Plant,High,4267824,77,69,87,5.25,0.55,362,Feasible,3,,,589.36,344274.75,53,53.29,415597.61,63,76.47,619668.15,64,49.38,2315777.99,116,87.89,572505.5,66,77.98
P0149,Smart Solar Grid,Power Plant,High,4331068,54,67,47,4.77,0.76,187,Feasible,3,,,548.43,415154.51,25,51.27,456101.56,31,73.66,802033.18,32,46.63,2131637.28,66,84.72,526141.47,33,78.72
P0150,Industrial Complex,Road,Medium,4256415,57,83,72,4.48,0.61,430,Feasible,2,,,13074.54,1056938.31,144,100.0,644178.34,78,98.05,1163205.16,92,76.52,484977.09,61,47.93,907116.09,55,49.67
P0151,Smart Solar Grid,Bridge,Medium,1874371,74,51,70,7.75,0.77,570,Borderline,2,,,356.54,114333.95,58,34.54,462215.98,147,89.33,813347.99,217,78.12,279531.44,64,29.79,204941.64,83,23.21
P0152,Highway Expansion,Water Infra,High,6654237,76,45,72,5.27,0.92,552,Feasible,3,,,3479.47,933400.72,93,51.4,1061023.01,146,63.34,2536534.04,157,28.22,1682236.71,93,35.92,441042.51,62,46.13
P0153,Highway Expansion,Bridge,High,3832868,95,57,23,3.17,0.81,493,Feasible,3,,,716.38,225931.09,34,44.65,846777.44,149,98.34,1721346.05,168,85.07,536424.08,62,33.83,502389.35,80,23.11
P0154,Urban Flyover,Water Infra,Medium,6348758,72,64,98,2.58,0.82,554,Feasible,2,,,2443.33,970694.33,102,73.07,1097854.15,123,88.07,2512237.73,156,42.07,1271644.79,111,52.34,496327.0,61,64.46
P0155,Highway Expansion,Building,Low,4872998,79,89,36,0.38,0.77,306,Feasible,1,,,1576.3,207794.32,22,79.64,782999.17,40,100.0,1298246.31,71,77.73,1339352.63,78,94.85,1244605.57,96,41.74
P0156,Industrial Complex,Building,Low,1973548,94,74,86,5.83,0.96,358,Borderline,1,,,711.74,143914.74,31,70.97,302271.55,52,100.0,539741.69,63,57.96,654972.21,100,83.66,332647.8,112,37.93
P0157,Dam Reinforcement,Building,High,4344014,96,75,93,2.3,0.97,509,Feasible,3,,,1394.01,275086.09,44,65.59,554815.44,62,100.0,1222915.0,87,57.59,1346300.21,124,89.9,944897.27,191,36.28
P0158,Urban Flyover,Bridge,Medium,2213475,72,84,66,1.48,0.76,337,Feasible,2,,,483.85,122071.11,32,70.2,447114.87,77,100.0,959428.54,135,100.0,354410.02,46,53.9,330450.46,47,28.91
P0159,Urban Flyover,Road,High,4470495,98,55,75,6.54,0.65,227,Borderline,3,,,9144.41,1174215.35,88,97.11,732382.46,35,69.74,1209284.49,49,51.64,455291.93,25,27.92,899320.77,30,28.59
P0160,Industrial Complex,Water Infra,Medium,6193542,96,54,42,6.81,0.73,426,Feasible,2,,,2985.42,883708.9,80,66.71,971331.73,100,73.32,2664638.5,119,35.38,1280768.36,70,45.03,393094.52,58,49.56
P0161,Industrial Complex,Bridge,Low,3959034,69,94,37,7.52,0.59,157,Borderline,1,,,676.8,316125.02,13,62.23,859307.36,46,100.0,1702288.61,57,100.0,456979.76,18,61.86,624333.25,23,42.7
P0162,Smart Solar Grid,Building,High,5574293,67,35,20,5.04,0.82,514,Feasible,3,,,1778.28,339952.33,35,31.85,857659.99,70,59.64,1292022.72,99,30.18,1802480.01,141,38.28,1282177.96,168,15.05
P0163,Urban Flyover,Power Plant,Medium,1043585,67,52,54,8.94,0.75,555,Feasible,2,,,131.09,71434.87,86,43.48,120739.25,111,56.73,192220.17,110,33.24,543276.03,187,67.85,115914.68,61,58.7
P0164,Smart Solar Grid,Building,High,6614249,51,93,83,9.36,0.55,468,Feasible,3,,,2762.26,415352.56,40,88.2,844832.7,63,100.0,1904126.51,111,66.62,2205047.27,115,100.0,1244889.97,140,58.49
P0165,Highway Expansion,Road,Low,4057213,53,72,77,8.07,0.6,395,Feasible,1,,,7124.88,977341.44,143,100.0,681367.42,63,98.62,1071739.8,79,62.53,407212.98,55,36.74,919551.36,55,39.04
P0166,Urban Flyover,Building,Low,3539448,79,52,78,6.36,0.74,129,Feasible,1,,,1512.42,267910.29,8,49.65,519079.29,15,85.38,979845.35,35,36.91,970090.02,30,63.49,802523.05,40,24.57
P0167,Urban Flyover,Road,High,1109556,82,59,20,3.04,0.94,145,Feasible,3,,,1971.17,305671.57,46,100.0,164335.93,26,72.09,299535.49,32,57.9,119509.74,20,29.84,220503.28,21,27.55
P0168,Dam Reinforcement,Power Plant,High,2575557,85,47,22,9.83,0.78,167,Feasible,3,,,331.6,225471.03,21,37.26,303266.64,25,52.6,430783.32,25,32.28,1354771.07,66,61.05,261264.94,30,51.8
P0169,Urban Flyover,Water Infra,High,5027419,67,50,86,2.74,0.84,466,Feasible,3,,,2447.88,532378.05,71,56.94,874253.38,94,67.85,2052661.76,150,30.35,1093887.04,89,45.43,474238.77,62,49.43
P0170,Highway Expansion,Building,Medium,5394539,86,86,56,2.03,0.67,489,Not Feasible,2,,,2157.28,267552.34,46,75.54,729160.29,59,100.0,1645846.0,90,64.59,1630526.5,136,96.42,1121453.87,158,50.2
P0171,Smart Solar Grid,Road,Medium,3123091,68,52,48,4.42,0.79,133,Feasible,2,,,6101.7,784082.89,47,88.37,502387.81,22,71.42,849391.67,30,47.77,384782.09,15,28.06,602446.54,19,24.38
P0172,Smart Solar Grid,Water Infra,High,3009021,96,74,52,0.57,0.72,219,Feasible,3,,,1259.31,324418.37,41,84.55,577352.95,43,100.0,1266872.02,71,40.59,547322.53,40,65.83,293055.12,24,76.26
P0173,Dam Reinforcement,Power Plant,Low,2201482,77,73,80,9.78,0.83,306,Feasible,1,,,340.15,163281.66,35,60.83,276237.87,61,75.02,423983.33,51,49.03,1083332.85,116,95.49,254646.3,42,84.63
P0174,Highway Expansion,Road,High,1542335,89,76,23,5.88,0.53,131,Not Feasible,3,,,4445.9,347666.15,47,100.0,257501.97,23,97.76,373138.91,31,62.18,206957.39,15,44.56,357070.57,16,47.92
P0175,Smart Solar Grid,Power Plant,High,4433977,69,69,33,5.57,0.75,491,Feasible,3,,,538.02,240944.45,56,54.43,575600.66,83,79.25,660221.88,85,44.18,2361090.17,213,92.72,596119.84,54,74.42
P0176,Industrial Complex,Power Plant,Low,5270070,98,80,52,6.56,0.65,498,Feasible,1,,,624.32,386990.53,69,68.51,579518.77,90,83.75,938323.82,83,50.64,2801243.35,181,100.0,563993.53,75,94.24
P0177,Highway Expansion,Bridge,Low,4560920,82,71,41,4.97,0.66,398,Feasible,1,,,1013.42,239535.23,34,58.19,1008025.88,113,100.0,2095076.32,145,100.0,567583.65,57,44.01,650698.92,49,32.59
P0178,Highway Expansion,Water Infra,Medium,3484413,61,36,67,0.32,0.98,460,Feasible,2,,,1880.76,472022.52,74,43.54,586279.89,118,52.16,1415417.63,129,20.59,814075.59,82,28.73,196617.37,57,34.99
P0179,Dam Reinforcement,Bridge,High,3907360,64,79,22,6.12,0.59,447,Not Feasible,3,,,687.74,331706.18,31,63.84,927677.49,116,100.0,1555828.63,186,100.0,617893.98,64,47.68,474253.72,50,32.68
P0180,Smart Solar Grid,Power Plant,High,3782592,90,77,42,7.16,0.66,286,Feasible,3,,,489.88,300357.06,33,63.32,553193.17,57,84.45,613226.94,56,51.83,1917587.8,102,100.0,398227.04,38,82.65
P0181,Highway Expansion,Road,High,6895544,88,35,87,4.17,0.75,241,Feasible,3,,,11821.25,1892262.37,87,58.08,1160736.37,47,49.22,1804176.06,53,28.03,663641.27,29,20.68,1374727.93,25,19.0
P0182,Smart Solar Grid,Building,High,6178650,51,38,40,7.57,0.93,512,Not Feasible,3,,,2627.62,454989.56,35,32.2,751564.7,65,64.34,1785809.05,89,23.32,1681713.52,168,47.34,1504573.18,155,22.8
P0183,Industrial Complex,Bridge,Low,6697469,78,86,62,2.27,0.71,591,Feasible,1,,,1375.91,532506.06,57,69.03,1511083.95,181,100.0,3055217.41,203,100.0,778015.41,71,57.58,820646.17,78,32.44
P0184,Dam Reinforcement,Building,High,3235000,90,60,45,2.21,0.87,214,Not Feasible,3,,,1057.62,201857.88,19,56.08,431592.87,30,100.0,948340.87,34,45.39,841560.91,66,71.73,811647.47,65,25.25
P0185,Industrial Complex,Bridge,High,5322252,59,50,60,1.61,0.93,144,Not Feasible,3,,,998.74,425568.03,14,41.77,1237627.35,42,85.52,2227442.03,51,73.38,687058.67,18,30.89,744555.91,20,18.44
P0186,Dam Reinforcement,Water Infra,High,6822184,51,69,57,3.72,0.66,136,Borderline,3,,,3046.4,957690.01,25,81.05,1101231.52,31,93.99,2876881.59,38,41.79,1240511.16,26,64.77,645869.72,17,63.4
P0187,Highway Expansion,Building,High,1402690,60,74,30,8.47,0.7,545,Feasible,3,,,464.28,80017.09,48,73.14,177075.27,69,100.0,405219.62,128,46.87,413799.67,126,90.17,326578.35,174,37.47
P0188,Dam Reinforcement,Bridge,Medium,5693350,62,78,48,8.28,0.68,148,Feasible,2,,,1016.6,331626.5,13,58.42,1374024.04,34,100.0,2342357.72,60,100.0,871873.43,18,56.22,773468.3,23,35.75
P0189,Urban Flyover,Power Plant,High,3548421,59,49,79,3.83,0.92,563,Feasible,3,,,433.08,295683.17,76,36.4,519031.81,105,51.79,614211.16,109,31.14,1643464.43,204,64.23,476030.43,68,61.43
P0190,Smart Solar Grid,Road,Low,5216263,63,46,86,5.89,0.52,442,Feasible,1,,,7625.66,1330865.11,135,80.87,809292.85,81,55.81,1371476.04,104,43.4,619736.23,63,26.32,1084892.77,59,23.6
P0191,Smart Solar Grid,Power Plant,Medium,4806618,67,57,84,7.21,0.65,460,Feasible,2,,,552.78,293206.19,56,43.56,668656.37,83,62.37,977117.18,71,38.63,2234941.97,190,76.93,632696.28,59,63.5
P0192,Urban Flyover,Water Infra,High,6993096,58,70,80,2.41,0.84,432,Feasible,3,,,2905.35,979076.87,76,80.06,1426426.11,93,97.0,2955608.84,131,44.03,1251765.55,75,57.19,380218.62,58,71.71
P0193,Industrial Complex,Water Infra,Low,2954109,88,95,38,1.68,0.78,191,Feasible,1,,,1339.27,406068.72,31,100.0,544993.74,47,100.0,1304560.35,49,61.98,492024.98,36,71.71,206461.22,28,94.2
P0194,Urban Flyover,Bridge,Medium,5422880,77,54,65,9.72,0.72,389,Not Feasible,2,,,862.91,379680.85,37,39.13,1117665.95,107,91.3,2398970.01,138,79.88,784043.0,56,36.11,742520.19,51,23.59
P0195,Highway Expansion,Power Plant,Medium,4112754,52,87,68,6.18,0.77,369,Not Feasible,2,,,598.04,267124.03,53,68.37,453996.54,71,92.41,664173.93,54,57.57,2195643.52,124,100.0,531815.98,67,100.0
P0196,Highway Expansion,Building,High,2384250,69,70,41,9.81,0.6,414,Feasible,3,,,863.11,127390.17,26,66.28,346577.52,49,100.0,575925.94,90,51.27,723176.07,113,70.46,611180.3,136,38.73
P0197,Smart Solar Grid,Bridge,Medium,5025717,55,35,97,3.38,0.72,263,Not Feasible,2,,,943.01,374929.68,27,23.33,1184639.14,66,60.01,2021305.44,109,53.78,676385.49,30,23.81,768457.26,32,14.08
P0198,Highway Expansion,Bridge,High,1061087,76,67,76,7.03,0.75,393,Borderline,3,,,210.87,71359.13,30,49.04,266635.64,108,100.0,414674.27,148,100.0,153254.53,60,42.89,155163.43,46,28.58
P0199,Smart Solar Grid,Power Plant,High,6207647,51,35,33,2.23,0.95,342,Borderline,3,,,892.97,392655.51,48,27.28,689565.85,54,37.77,902921.56,60,23.33,3461351.6,120,47.22,761152.48,60,39.4
P0200,Urban Flyover,Road,Medium,2496176,78,74,63,2.61,0.63,194,Not Feasible,2,,,8162.91,554630.54,66,100.0,410343.44,36,89.98,734520.18,42,67.98,273067.75,27,38.54,523614.09,23,43.87
P0201,Urban Flyover,Water Infra,Medium,2886013,87,43,35,5.12,0.93,221,Not Feasible,2,,,1210.92,293719.01,42,51.9,515483.21,45,57.89,1114390.71,66,25.78,710171.52,42,35.09,252248.55,27,44.33
P0202,Urban Flyover,Building,Medium,5634096,52,95,96,3.2,0.82,139,Borderline,2,,,2297.16,206132.08,13,80.2,913336.93,17,100.0,1673511.92,35,60.15,1378161.47,34,100.0,1462953.6,41,58.02
P0203,Smart Solar Grid,Water Infra,Medium,1039353,65,69,31,1.68,0.51,236,Feasible,2,,,535.01,137603.58,38,82.41,202523.65,51,95.62,438851.82,84,41.5,173693.63,37,52.28,86680.32,26,73.18
P0204,Urban Flyover,Bridge,Medium,4360011,79,32,74,2.63,0.86,293,Feasible,2,,,883.01,332907.83,17,23.69,953986.98,74,56.68,1927938.82,121,48.95,513904.27,37,20.53,631273.1,43,10.15
P0205,Urban Flyover,Road,Low,5259622,89,53,70,0.36,0.52,492,Not Feasible,1,,,8124.3,1130296.18,175,95.46,791964.82,82,66.8,1389885.44,118,49.27,750465.16,54,32.5,1197010.4,64,20.97
P0206,Industrial Complex,Bridge,Low,5959617,51,48,58,7.04,1.0,292,Not Feasible,1,,,1073.93,388057.66,28,36.11,1112163.15,79,80.4,2723323.52,105,73.37,821992.07,43,32.9,914080.6,37,17.23
P0207,Urban Flyover,Road,High,6725570,66,47,52,4.92,0.94,123,Feasible,3,,,14324.38,1675086.04,46,76.8,1012685.18,21,57.44,1654263.21,29,43.49,872005.14,13,29.62,1511530.44,15,27.64
P0208,Highway Expansion,Power Plant,High,1416880,90,93,52,0.94,0.65,459,Feasible,3,,,195.5,89893.72,63,78.77,173690.93,82,100.0,238515.8,87,66.07,747824.86,166,100.0,166954.69,61,96.65
P0209,Smart Solar Grid,Water Infra,High,5965050,61,64,48,1.72,0.63,598,Feasible,3,,,3166.08,880995.11,119,77.55,1059321.14,139,84.13,2552635.6,165,44.29,1004835.52,110,53.97,467262.63,65,60.06
P0210,Industrial Complex,Bridge,Medium,1813168,84,91,88,1.03,0.69,267,Not Feasible,2,,,331.25,105240.87,24,70.18,316110.62,80,100.0,850067.95,95,100.0,285976.3,36,54.03,255772.27,33,41.37
P0211,Dam Reinforcement,Road,High,1225281,92,30,89,6.13,0.68,514,Feasible,3,,,2141.34,286845.22,183,51.43,206108.9,100,41.19,309344.13,103,26.59,158413.78,61,15.77,264568.98,66,15.01
P0212,Smart Solar Grid,Road,High,4117697,50,54,50,0.94,0.69,233,Feasible,3,,,7290.16,1095620.5,85,93.47,648941.58,38,74.24,983666.03,53,44.67,526367.44,32,36.41,863101.45,26,21.22
P0213,Highway Expansion,Bridge,Medium,4782875,94,74,99,7.54,0.66,440,Not Feasible,2,,,783.01,307605.85,32,58.02,1234574.18,112,100.0,1993013.93,171,100.0,614479.12,67,43.29,633201.92,59,24.22
P0214,Smart Solar Grid,Water Infra,Low,3995765,64,78,50,0.21,0.81,521,Feasible,1,,,1769.78,539031.8,90,95.33,663521.87,117,100.0,1629263.34,167,44.41,767228.49,77,62.23,396719.5,70,83.19
P0215,Highway Expansion,Power Plant,High,6595108,75,45,65,2.49,0.58,286,Feasible,3,,,793.02,598192.78,36,35.13,948180.61,44,50.25,1164450.22,57,31.63,3109666.48,118,57.67,774617.91,31,50.31
P0216,Highway Expansion,Power Plant,Medium,6674719,86,48,96,8.91,0.92,419,Feasible,2,,,836.24,511521.73,59,39.62,710066.99,77,50.37,1082387.98,73,31.62,3396046.4,166,61.31,974695.9,45,57.07
P0217,Dam Reinforcement,Building,High,1269536,70,52,71,7.19,0.91,237,Not Feasible,3,,,412.25,88781.03,24,45.76,189740.5,31,92.26,298906.14,45,34.51,378212.1,69,59.26,313896.23,68,28.21
P0218,Smart Solar Grid,Building,Low,6500306,98,54,29,0.73,0.74,219,Feasible,1,,,2312.3,447054.5,13,42.35,809341.22,26,93.99,2114098.24,45,37.78,1689915.21,63,60.1,1439896.82,72,35.78
P0219,Dam Reinforcement,Building,High,5372093,80,45,93,8.21,0.93,393,Feasible,3,,,2005.89,325871.18,30,35.45,800268.75,49,75.83,1452116.06,92,32.19,1728223.69,96,53.35,1065613.31,126,28.17
P0220,Dam Reinforcement,Water Infra,Low,2561729,74,83,60,4.93,0.62,294,Not Feasible,1,,,1280.31,381268.73,61,100.0,421393.49,66,100.0,1001401.68,81,47.08,580283.67,48,68.42,177381.42,39,77.03
P0221,Smart Solar Grid,Building,High,6031595,72,30,96,8.47,0.51,278,Not Feasible,3,,,2249.02,370665.45,24,26.83,813815.9,29,48.87,1628740.28,62,25.66,2003740.52,79,33.14,1214632.85,84,15.5
P0222,Urban Flyover,Building,Medium,3222809,73,71,22,6.01,0.81,503,Not Feasible,2,,,1565.15,196265.5,52,64.98,459122.76,63,100.0,961352.23,105,48.47,769894.65,142,87.33,836173.86,142,30.73
P0223,Urban Flyover,Water Infra,High,6478047,87,48,78,6.82,0.73,346,Feasible,3,,,3505.58,861453.48,69,54.8,1140541.44,78,62.67,2695965.22,96,34.07,1128103.02,58,42.06,651983.85,45,46.39
P0224,Dam Reinforcement,Building,High,1681669,77,63,71,9.94,0.78,542,Not Feasible,3,,,811.23,55595.65,45,49.24,203391.98,57,100.0,440754.74,120,49.72,616514.15,143,75.07,365412.49,177,32.88
P0225,Industrial Complex,Power Plant,Low,4864822,70,84,53,2.32,0.95,157,Feasible,1,,,707.12,417267.19,16,67.23,607936.38,24,87.92,897115.36,26,56.48,2338302.2,60,100.0,604200.87,30,97.74
P0226,Dam Reinforcement,Bridge,Medium,2119043,92,47,68,6.24,0.98,582,Feasible,2,,,428.98,135378.8,50,36.69,411865.72,173,80.38,990795.73,203,75.28,263761.65,77,28.98,317241.1,79,13.67
P0227,Dam Reinforcement,Power Plant,Medium,4329462,67,63,47,4.6,0.82,550,Not Feasible,2,,,548.17,213612.46,64,53.67,537832.07,101,67.66,726666.08,109,43.4,2278546.78,212,76.44,572804.61,64,73.83
P0228,Dam Reinforcement,Power Plant,Low,3206903,85,74,32,0.39,0.88,317,Not Feasible,1,,,377.57,191675.53,39,56.18,446077.79,49,76.34,589260.24,62,48.53,1617637.2,133,98.65,362252.24,33,90.3
P0229,Urban Flyover,Road,Low,6623930,84,35,88,0.14,0.54,255,Feasible,1,,,10681.03,1418146.66,91,61.24,1258366.14,47,46.18,1735915.88,53,30.42,831328.52,33,18.76,1380172.81,31,18.39
P0230,Urban Flyover,Bridge,High,2741093,94,50,86,1.19,0.58,223,Feasible,3,,,565.7,190843.45,24,41.8,638857.99,53,84.42,1249038.96,77,72.47,331371.97,37,29.57,330980.63,32,21.74
P0231,Urban Flyover,Power Plant,Low,3558231,58,99,80,6.49,0.87,589,Feasible,1,,,431.12,315114.84,84,85.3,378600.05,109,100.0,635050.74,115,63.0,1813933.16,176,100.0,415532.21,105,100.0
P0232,Dam Reinforcement,Bridge,Medium,5300385,87,77,79,5.67,0.72,312,Feasible,2,,,1160.77,301283.4,23,60.71,900553.13,79,100.0,2579678.34,117,100.0,772037.59,48,50.69,746832.55,44,25.54
P0233,Industrial Complex,Power Plant,Medium,4080389,79,68,90,5.53,0.72,369,Feasible,2,,,508.81,252230.32,50,54.2,496807.64,67,72.96,589903.68,64,46.68,2202108.28,137,86.64,539339.08,50,79.52
P0234,Urban Flyover,Water Infra,Low,2661909,93,60,43,0.32,0.65,132,Feasible,1,,,1267.69,300077.98,26,69.71,445691.92,32,76.79,1191606.29,37,42.32,526334.92,24,48.29,198197.88,14,62.89
P0235,Smart Solar Grid,Water Infra,High,3656138,83,39,82,4.69,0.8,174,Borderline,3,,,1737.51,497720.48,32,47.8,651873.3,37,52.65,1344436.48,58,28.06,795711.61,25,31.93,366396.14,22,34.56
P0236,Smart Solar Grid,Building,Medium,1110078,81,59,80,9.25,0.59,463,Feasible,2,,,517.57,35879.83,42,54.68,139292.75,64,100.0,295008.49,83,38.54,365946.4,118,73.72,273950.53,155,26.03
P0237,Smart Solar Grid,Water Infra,Medium,2915631,52,47,42,3.98,0.81,204,Not Feasible,2,,,1494.24,376334.87,32,57.74,543889.13,44,63.18,1184457.62,67,25.28,530314.52,35,42.67,280634.87,27,46.12
P0238,Highway Expansion,Bridge,Medium,6661280,52,89,49,6.25,0.59,228,Not Feasible,2,,,1448.33,502518.5,15,67.27,1524097.54,58,100.0,2875241.98,88,100.0,848980.48,36,62.6,910441.49,32,26.29
P0239,Dam Reinforcement,Road,Low,2404104,77,44,79,7.8,0.53,162,Feasible,1,,,6649.72,636151.01,55,74.59,419612.71,30,59.72,572840.1,34,40.17,322644.52,21,22.36,452855.65,22,23.15
